x,y
2.7402904208928702,2.9012407150260797
1.5100555479273357,4.09983033073888
0.8046325559914125,4.177175112282211
1.1827783320309102,2.7289266687982376
2.217766044409431,2.2780477798079817
1.8022953009462392,4.321401314360572
0.44757395073827055,3.4939412236831244
1.3681522155103827,3.7051040680620084
2.2665082493581186,4.2349497449619005
2.0873697944132363,4.8717804914796
0.9641057803199276,4.338128216511104
2.004602110978215,3.788871579962368
1.647102662181058,2.6828365466810933
2.309256460611615,2.413263860173539
1.4584640489935428,5.667050366058044
1.3907701997246371,4.550508659956781
2.2916755724553157,3.653425947625315
2.2981370882632075,4.877990614410123
1.5687431859392391,3.8329069210025644
2.3252560449575723,5.384232909819373
3.319083892029399,3.796801329562118
3.4212915339566523,4.690691256237618
1.582924076468784,3.5808432217867687
2.082584698881952,2.2111879768591964
2.6646199219958695,4.154231453070974
1.9351908905776996,4.903179608102822
2.1879772355042797,2.236296888508202
1.2447042290996253,3.721708861733907
2.4470427377101096,3.875562128945934
1.5774730526585432,4.488304039227368
0.6693302086693154,3.352140212444762
1.8959165458505836,3.72900667396964
2.927899570246356,4.8381521072045786
2.325472422542871,3.4193922208553884
-0.3577705936807698,4.739712253937702
1.9878524977358594,3.04806016393969
1.7892619627489976,3.7892767387457376
2.5829196842906232,5.370726870767223
2.078342361414354,3.7308933845807193
2.0607753842191316,2.7177266324078886
1.523215816609665,4.46194068980202
1.2723557573961313,3.548418660773917
1.0042985233945747,2.9234140383273965
1.4594251790730755,3.737475625186051
1.5854251061361913,4.951410003597024
2.823861905931867,4.295875998693716
3.3301046402673644,3.5335568035537173
2.731273240154778,5.22061602571374
1.9677565648010436,5.408179290232606
1.0884519916990185,4.282822599335747
8.42591386211619,13.934453978608815
7.244704229099625,13.721708861733907
6.273105906230863,13.976137512095704
7.568743185939239,13.832906921002564
7.122786496795411,14.708376143368207
8.74029042089287,12.90124071502608
8.231795351650488,13.932998675810449
7.387977750579358,14.209028327444903
9.319083892029399,13.796801329562118
7.18277833203091,12.728926668798238
7.789261962748998,13.789276738745738
8.249021719397017,14.744464924132421
7.368152215510383,13.705104068062008
7.204528307418981,14.138352595350975
7.779150695597417,13.32163745207826
8.867038516319889,14.371502834242849
7.390770199724637,14.550508659956781
8.732165495632703,12.89222211520944
7.199437013337029,13.265770743531105
7.854842859500592,14.363645771133084
7.8022953009462395,14.321401314360571
7.172518189189577,15.394940964515786
8.0523878466014,12.97132673195244
7.108517307382381,13.490332043357505
8.739854143995041,15.707113684388553
8.44704273771011,13.875562128945933
8.087369794413236,14.871780491479601
8.06077538421913,12.717726632407889
7.598136543139681,14.770758914891125
6.669330208669315,13.352140212444763
7.043926657646505,14.426233187571663
8.66461992199587,14.154231453070974
7.935190890577699,14.903179608102821
8.563100612988505,13.228558199225345
8.927899570246355,14.838152107204579
5.64222940631923,14.739712253937702
8.155862833266063,14.346785641755954
8.18797723550428,12.236296888508202
8.204713941143716,15.176428478854184
7.9306084615273065,14.307036777334979
8.263765225968813,13.357083723776269
8.082584698881952,12.211187976859197
8.325472422542871,13.419392220855388
8.298137088263207,14.877990614410123
8.23389451482358,14.70364058459958
9.042736021106663,13.26138591348346
7.968759407265281,12.948189766142422
9.421291533956651,14.690691256237617
7.798883493206734,14.642600444682882
7.577473052658543,14.488304039227367
8.711928752338743,13.181551290684736
8.823861905931867,14.295875998693717
9.679197060030281,14.42644962882061
8.192684369717183,12.878835099159211
7.967756564801044,15.408179290232606
7.237885653738435,12.636637497782722
9.697567311089477,14.157120031548654
8.469747409055207,14.267286205909867
7.5829240764687835,13.580843221786768
7.036196751744999,14.434225173718866
7.691556935125908,13.277950457700543
8.266508249358118,14.2349497449619
6.886744360209726,12.811589048224151
6.927826852517616,14.590898247770447
7.295072036897387,13.710144635414892
7.895916545850583,13.72900667396964
9.26251487984249,12.738334043486947
6.553265088894895,14.166170472679074
7.82687513169699,14.271392608100252
8.011701702690116,15.308180669441585
6.7261663321546274,13.621419209511178
8.528171384420244,15.97141006322898
7.004298523394574,12.923414038327396
6.604402912040481,14.061706677325425
7.459425179073076,13.73747562518605
8.22544356531129,14.311803388547277
6.964105780319928,14.338128216511105
7.458464048993543,15.667050366058044
6.4475739507382706,13.493941223683125
8.089686228578877,13.54687191129542
6.804632555991413,14.17717511228221
7.523215816609665,14.46194068980202
8.325256044957573,15.384232909819373
8.054207188946924,16.21691790123676
8.21776604440943,12.278047779807983
9.028540533063518,14.676739729418097
7.510055547927336,14.099830330738879
7.585425106136191,14.951410003597024
8.309256460611616,12.41326386017354
8.004602110978215,13.788871579962368
8.291675572455315,13.653425947625315
9.330104640267365,13.533556803553717
8.078342361414354,13.73089338458072
7.647102662181058,12.682836546681093
7.272355757396131,13.548418660773917
7.088451991699019,14.282822599335747
8.731273240154778,15.22061602571374
7.98785249773586,13.04806016393969
7.761808850085839,16.448152249930658
8.582919684290623,15.370726870767223
1.3479679915956901,5.074845597421457
2.565489817566314,7.920127470424211
2.201994839146748,5.042245505320897
0.14627000765940812,5.191357835477102
0.8076219867187696,6.903504293193196
1.6057190526803484,5.78986522782624
1.0069726545558213,7.794784225325825
0.6959256765211269,6.127246426913041
1.491518834372039,7.350274145942174
1.4946956539070504,7.637516947691715
0.7757210616578969,6.968221559293758
2.152662142751444,6.343126635019068
2.6614214309686552,6.216944969990873
0.18186361516638427,6.521817931381731
1.8820522674101505,7.495927012276222
1.1834923979870906,5.741362993932823
1.8313166144835331,5.988352976605993
2.3379839743623063,7.034553542607685
1.5419493741573342,6.058439858820034
2.126648951928486,6.666793915972221
2.7298711841881307,6.354085285989864
0.01709542641358852,5.149353302970101
2.8178191394330736,5.514954184853786
0.4756428173937085,6.425551651567623
2.1240754997520406,5.9411613012706335
0.14522115477278286,5.851854580551983
1.5433028616495017,5.3002559761725525
1.830020802980235,5.392234498673736
1.0761479612530076,6.612593351384591
1.7464821568146625,5.637104476590024
0.3664928546123414,7.161499008861238
2.042048824914505,5.024141922145457
2.7773375679694876,6.242900114843321
0.17068391566231544,5.308980234410277
1.9444845423545547,5.412649691269272
0.8303226830032189,6.668344627086597
0.10306145166919156,6.526152699533776
2.7079439904333045,5.238507984322542
1.564003001118798,6.3921064135699694
0.9364418919206049,5.51534658200773
2.8143194629821573,7.791364786528688
1.4610611027200693,9.109813363812767
0.6850958115905539,9.194892623510432
1.1010561652340012,7.601819335678061
2.2395426488503736,7.10585255778878
1.7825248310408632,9.35354144579663
0.2923313458120975,8.443335346051438
1.3049674370614213,8.67561447486821
2.2931590742939303,9.25844471945809
2.09610677385456,9.95895854062756
0.8605163583519202,9.371941038162216
2.005062322076036,8.767758737958605
1.611812928399164,7.551120201349203
2.340182106672777,7.254590246190894
1.4043104538928972,10.833755402663849
1.329847219697101,9.60555952595246
2.320843129700847,8.618768542387846
2.327950797089528,9.965789675851136
1.525617504533163,8.81619761310282
2.35778164945333,10.52265620080131
3.4509922812323386,8.77648146251833
3.5634206873523175,9.75976038186138
1.5412164841156624,8.538927543965446
2.090843168770147,7.032306774545116
2.7310819141954563,9.16965459837807
1.9287099796354694,9.993497568913105
2.206774959054708,7.059926577359022
1.1691746520095878,8.693879747907298
2.49174701148112,8.863118341840527
1.5352203579243975,9.537134443150105
0.5362632295362468,8.28735423368924
1.8855082004356418,8.701907341366605
3.0206895272709913,9.921967317925036
2.358019664797158,8.361331442940926
-0.593547653048847,9.813683479331472
1.9866377475094454,7.952866180333658
1.7681881590238975,8.768204412620312
2.6412116527196856,10.507799557843946
2.0861765975557893,8.703982723038791
2.066852922641045,7.589499295648678
1.4755373982706317,9.508134758782223
1.1995913331357442,8.503260526851308
0.9047283757340321,7.815755442160135
1.4053676969803832,8.711223187704656
1.5439676167498104,10.046551003956726
2.9062480965250534,9.325463598563088
3.4631151042941006,8.486912483909089
2.804400564170256,10.342677628285115
1.964532221281148,10.548997219255867
0.9972971908689205,9.31110485926932
11.801203717894214,14.205605423494319
11.292163766068336,14.109419014020439
9.225995580131329,12.946326708390096
10.35089155375221,15.756165872405843
11.83813447038975,15.66581584891737
9.799554450180347,14.409662332359588
10.149854685278758,14.390121537402438
11.330703318377534,15.011993183634589
9.188870057107765,15.172189440152879
10.314184423086349,12.540136490575172
9.246315457582064,13.590275595994362
11.77574870361027,15.777592808397808
11.768018126214539,13.556157779400014
9.40820949907491,13.274631843986072
9.823319842919467,14.2933820586796
9.192502661656166,14.778327919860358
9.722291052418186,14.641758523101942
10.562486933077109,15.417676899959474
10.248801165889034,13.126394219938149
9.427328667721966,14.292568402153247
11.499425934559138,14.572577393876637
11.700752386578275,12.17593778286021
9.362772455505542,14.25849354936367
11.488961317380342,15.221076527231519
9.131974054026678,14.913466015147161
9.02876246569854,14.197676659111133
11.671865878148079,12.403283113939697
10.711375435807074,13.566443939990762
9.490479383598132,15.968759584257125
9.629824160329555,12.555284622883963
9.078006639112441,15.07792767595395
10.705062681527515,12.909123371680145
11.829995294716758,12.226069256855194
9.126231571199243,14.269194086862052
10.431970128590123,13.203334775599645
9.711218312394221,14.348897974282096
10.557310820419612,14.732669619179054
11.35035590283239,15.538401966287235
10.337673699372658,13.969167372512548
9.370814288034726,15.662052791280152
13.814319462982157,10.791364786528687
12.46106110272007,12.109813363812767
11.685095811590553,12.194892623510432
12.101056165234,10.601819335678062
13.239542648850374,10.10585255778878
12.782524831040863,12.35354144579663
11.292331345812098,11.443335346051438
12.304967437061421,11.67561447486821
13.29315907429393,12.25844471945809
13.09610677385456,12.95895854062756
11.86051635835192,12.371941038162216
13.005062322076036,11.767758737958605
12.611812928399164,10.551120201349203
13.340182106672778,10.254590246190894
12.404310453892897,13.833755402663849
12.3298472196971,12.60555952595246
13.320843129700847,11.618768542387846
13.327950797089528,12.965789675851136
12.525617504533162,11.81619761310282
13.35778164945333,13.52265620080131
14.450992281232338,11.77648146251833
14.563420687352318,12.75976038186138
12.541216484115662,11.538927543965446
13.090843168770148,10.032306774545116
13.731081914195457,12.16965459837807
12.92870997963547,12.993497568913105
13.206774959054707,10.059926577359022
12.169174652009588,11.693879747907298
13.49174701148112,11.863118341840527
12.535220357924397,12.537134443150105
11.536263229536246,11.28735423368924
12.885508200435641,11.701907341366605
14.020689527270992,12.921967317925036
13.358019664797158,11.361331442940926
10.406452346951152,12.813683479331472
12.986637747509445,10.95286618033366
12.768188159023897,11.768204412620312
